Unnamed: 0,primaryLanguage,description,hasWikiEnabled,stargazerCount,pull_request_files,issue_files,nameWithOwner,owner,issue_files_to_str,pull_request_files_to_str,Summary,repo_name,pr_file,Additional context,Steps to reproduce,Related issues,Screenshot,Expected/Actual behavior,Type,Environment,Log,Severity,Documentation and Testing,repo_name.1,pr_file.1,Supporting Information,Collaboration and Review,Submission Guidelines and Formatting,Issue/Problem Description,Debugging Information,Greeting and Introduction,Proposed Solutions and Suggestions,References,Impact Assessment
4373,CSS,"Iconic font aggregator, collection, & patcher. 3,600+ icons, 50+ patched fonts: Hack, Source Code Pro, more. Glyph collections: Font Awesome, Material Design Icons, Octicons, & more",True,43630,['PULL_REQUEST_TEMPLATE.md'],"['bug_report.md', 'feature_request.md']",ryanoasis/nerd-fonts,ryanoasis,,,0.0913162305951118,ryanoasis/nerd-fonts,PULL_REQUEST_TEMPLATE.md,0.2939502596855163,0.1061179637908935,0.1551957726478576,0.2171200513839721,0.0386700890958309,0.0213551521301269,0.0167518462985754,0.0409933552145957,0.0185291972011327,0.2608822286128998,ryanoasis/nerd-fonts,PULL_REQUEST_TEMPLATE.md,0.3956201076507568,0.0364544801414012,0.022442452609539,0.0747799798846244,0.0294144768267869,0.0311366692185401,0.0649046376347541,0.063988596200943,0.0203763823956251
