Unnamed: 0,primaryLanguage,description,hasWikiEnabled,stargazerCount,pull_request_files,issue_files,nameWithOwner,owner,issue_files_to_str,pull_request_files_to_str,Summary,repo_name,pr_file,Additional context,Steps to reproduce,Related issues,Screenshot,Expected/Actual behavior,Type,Environment,Log,Severity,Documentation and Testing,repo_name.1,pr_file.1,Supporting Information,Collaboration and Review,Submission Guidelines and Formatting,Issue/Problem Description,Debugging Information,Greeting and Introduction,Proposed Solutions and Suggestions,References,Impact Assessment
20,Go,The Go programming language,True,111034,['PULL_REQUEST_TEMPLATE'],"['00-bug.md', '01-pkgsite.md', '02-pkgsite-removal.md', '03-gopls.md', '04-vuln.md', '10-proposal.md', '11-language-change.md']",golang/go,golang,,,0.0747718065977096,golang/go,PULL_REQUEST_TEMPLATE,0.2878043949604034,0.1720140427350998,0.0916364043951034,0.0434938706457614,0.0792837664484977,0.1062774211168289,0.0314647331833839,0.0649801865220069,0.0482734963297843,0.0356380902230739,golang/go,PULL_REQUEST_TEMPLATE,0.2096961885690689,0.1025785654783248,0.2898951470851898,0.078509010374546,0.0263411328196525,0.0737275853753089,0.1287326067686081,0.0329827181994915,0.021898990496993
3384,Go,Open Source Continuous File Synchronization,True,51021,['PULL_REQUEST_TEMPLATE.md'],"['01-feature.md', '02-bug.md']",syncthing/syncthing,syncthing,,,0.0636239945888519,syncthing/syncthing,PULL_REQUEST_TEMPLATE.md,0.2187044471502304,0.120710976421833,0.1035716459155082,0.2177066057920456,0.0530953146517276,0.0930191874504089,0.0313565768301487,0.0509231947362422,0.0472880490124225,0.4451432228088379,syncthing/syncthing,PULL_REQUEST_TEMPLATE.md,0.1013107895851135,0.0697539523243904,0.0309927407652139,0.1307146698236465,0.0346249714493751,0.0337739512324333,0.0651315227150917,0.0556576922535896,0.0328964218497276
4855,Go,A platform for building proxies to bypass network restrictions.,False,42366,['pull_request_template.md'],"['bug_cn.md', 'bug_en.md', 'other_en.md']",v2ray/v2ray-core,v2ray,,,0.1205911859869957,v2ray/v2ray-core,pull_request_template.md,0.1321371644735336,0.121582418680191,0.1664280742406845,0.0354195535182952,0.0575705021619796,0.1276026219129562,0.0698956549167633,0.0883837863802909,0.0803890228271484,0.0333926640450954,v2ray/v2ray-core,pull_request_template.md,0.1990255564451217,0.1404337882995605,0.063577763736248,0.0929172113537788,0.0821459963917732,0.0737658664584159,0.1283662319183349,0.0956467911601066,0.0907281339168548
