Unnamed: 0,primaryLanguage,description,hasWikiEnabled,stargazerCount,pull_request_files,issue_files,nameWithOwner,owner,issue_files_to_str,pull_request_files_to_str,Summary,repo_name,pr_file,Additional context,Steps to reproduce,Related issues,Screenshot,Expected/Actual behavior,Type,Environment,Log,Severity,Documentation and Testing,repo_name.1,pr_file.1,Supporting Information,Collaboration and Review,Submission Guidelines and Formatting,Issue/Problem Description,Debugging Information,Greeting and Introduction,Proposed Solutions and Suggestions,References,Impact Assessment
14895,HTML,The most advanced responsive front-end framework in the world. Quickly create prototypes and production code for sites that work on any kind of device.,True,29460,['PULL_REQUEST_TEMPLATE.md'],"['1-bug-report.md', '2-feature-request.md', '3-documentation.md', '4-maintainance.md']",foundation/foundation-sites,foundation,,,0.0836876779794693,foundation/foundation-sites,PULL_REQUEST_TEMPLATE.md,0.1821892708539962,0.1124935746192932,0.3292980492115021,0.0507872886955738,0.0481459088623523,0.0820213258266449,0.0240735057741403,0.0518743731081485,0.0354289673268795,0.2154311090707779,foundation/foundation-sites,PULL_REQUEST_TEMPLATE.md,0.1591747105121612,0.0524249635636806,0.0531103871762752,0.179755687713623,0.0395801812410354,0.0311755947768688,0.0750315263867378,0.1514761447906494,0.0428396537899971
