Unnamed: 0,primaryLanguage,nameWithOwner,owner,Related issues,repo_name,issue_file,Additional context,Steps to reproduce,Expected/Actual behavior,Type,Screenshot,Log,Summary,Severity,Environment,Documentation and Testing,repo_name.1,issue_file.1,Supporting Information,Issue/Problem Description,Proposed Solutions and Suggestions,References,Impact Assessment,Submission Guidelines and Formatting,Collaboration and Review,Debugging Information,Greeting and Introduction
1693063,Shell,pi-hole/pi-hole,pi-hole,0.0772228464484214,pi-hole/pi-hole,bug_report.md,0.0735975578427314,0.3526546359062195,0.3072980940341949,0.0396583899855613,0.0739223286509513,0.0308669600635767,0.0205870363861322,0.0101124802604317,0.0140796741470694,0.0309121571481227,pi-hole/pi-hole,bug_report.md,0.19460129737854,0.0741575434803962,0.0346233211457729,0.0723274648189544,0.0239497572183609,0.0292250923812389,0.0312571935355663,0.486245334148407,0.0227008499205112
