Unnamed: 0,primaryLanguage,nameWithOwner,owner,Related issues,repo_name,issue_file,Additional context,Steps to reproduce,Expected/Actual behavior,Type,Screenshot,Log,Summary,Severity,Environment,Documentation and Testing,repo_name.1,issue_file.1,Supporting Information,Issue/Problem Description,Proposed Solutions and Suggestions,References,Impact Assessment,Submission Guidelines and Formatting,Collaboration and Review,Debugging Information,Greeting and Introduction
9360273,C,mpv-player/mpv,mpv-player,0.0777208432555198,mpv-player/mpv,1_dont_ignore.md,0.3019797503948211,0.1452696621417999,0.0722582265734672,0.093682125210762,0.0456330962479114,0.0847978219389915,0.0843968912959098,0.0527104437351226,0.0415512137115001,0.0557976737618446,mpv-player/mpv,1_dont_ignore.md,0.182850569486618,0.1267192810773849,0.1068886145949363,0.0615584440529346,0.0639346316456794,0.0593721084296703,0.0966633707284927,0.1773680597543716,0.0688472464680671
9360274,C,mpv-player/mpv,mpv-player,0.0818797945976257,mpv-player/mpv,2_bug_report_linux.md,0.1845744103193283,0.2292756885290146,0.3415454924106598,0.066129669547081,0.0239056181162595,0.0282480511814355,0.0206220336258411,0.0146295940503478,0.0091897519305348,0.0309736225754022,mpv-player/mpv,2_bug_report_linux.md,0.5511917471885681,0.0584902577102184,0.04203512519598,0.0486642532050609,0.034718569368124,0.018222602084279,0.0239508561789989,0.170178547501564,0.0215743836015462
9360275,C,mpv-player/mpv,mpv-player,0.0657230094075203,mpv-player/mpv,2_bug_report_macos.md,0.1856154799461364,0.2649497389793396,0.3065912127494812,0.0429844185709953,0.0275203846395015,0.0575655028223991,0.0166661459952592,0.0187498442828655,0.013634156435728,0.0514215417206287,mpv-player/mpv,2_bug_report_macos.md,0.4049158096313476,0.0735406875610351,0.0749884992837905,0.0630114525556564,0.0441875383257865,0.0347608961164951,0.0404158234596252,0.1775514483451843,0.0352062620222568
9360276,C,mpv-player/mpv,mpv-player,0.0601249746978282,mpv-player/mpv,2_bug_report_windows.md,0.1896067559719085,0.3097461462020874,0.2656849026679992,0.0531105436384677,0.030449278652668,0.0407617129385471,0.0259757712483406,0.0164562091231346,0.0080836405977606,0.0291576255112886,mpv-player/mpv,2_bug_report_windows.md,0.4983195662498474,0.0681312531232833,0.0514845550060272,0.0473982505500316,0.0303846299648284,0.0171175356954336,0.0226501245051622,0.2138635367155075,0.0214929077774286
9360277,C,mpv-player/mpv,mpv-player,0.0581504106521606,mpv-player/mpv,3_bug_report.md,0.1141548827290535,0.2276717722415924,0.3799711763858795,0.0694260820746421,0.0168896690011024,0.0635599195957183,0.0288267992436885,0.0216832868754863,0.0196660179644823,0.0433932691812515,mpv-player/mpv,3_bug_report.md,0.387125700712204,0.072942167520523,0.0630264356732368,0.0660477206110954,0.0571591816842556,0.0348188281059265,0.0462048538029193,0.1937621980905532,0.0355196595191955
9360278,C,mpv-player/mpv,mpv-player,0.0510692670941352,mpv-player/mpv,4_bug_report_build.md,0.0961242765188217,0.2007707804441452,0.4233907163143158,0.0577873885631561,0.0173682533204555,0.0804105028510093,0.0304351188242435,0.0175996106117963,0.0250440463423728,0.0572185143828392,mpv-player/mpv,4_bug_report_build.md,0.2338248342275619,0.1985970735549926,0.0903201177716255,0.0791996642947197,0.0669807493686676,0.0336181707680225,0.0619202256202697,0.1333937495946884,0.0449269525706768
9360279,C,mpv-player/mpv,mpv-player,0.2187164723873138,mpv-player/mpv,5_feature_request.md,0.22331103682518,0.1566090881824493,0.1553479433059692,0.042113609611988,0.023418279364705,0.0993230044841766,0.0334460139274597,0.0312481503933668,0.0164663512259721,0.0668314024806022,mpv-player/mpv,5_feature_request.md,0.319686084985733,0.1057100668549537,0.1003071591258049,0.0898399055004119,0.0638487190008163,0.0466375350952148,0.0530861988663673,0.1124760210514068,0.041576899588108
9360280,C,mpv-player/mpv,mpv-player,0.2225336730480194,mpv-player/mpv,6_question.md,0.2780451476573944,0.088442787528038,0.0303908269852399,0.1062751486897468,0.0376986265182495,0.1331949383020401,0.0319410972297191,0.0413000062108039,0.0301776938140392,0.0606405511498451,mpv-player/mpv,6_question.md,0.1552027463912964,0.146481841802597,0.0836441069841384,0.0770018249750137,0.0616895742714405,0.0581437833607196,0.0811018347740173,0.2342493683099746,0.041844367980957
9980398,C,nothings/stb,nothings,0.053371887654066,nothings/stb,bug_report.md,0.1101753935217857,0.5849242806434631,0.0698750019073486,0.0339239984750747,0.0894477516412735,0.016134763136506,0.0282520689070224,0.0066796224564313,0.0072152353823184,0.0487919896841049,nothings/stb,bug_report.md,0.3237720131874084,0.2726540863513946,0.0708305686712265,0.0742545425891876,0.0339972674846649,0.0374130494892597,0.0484576821327209,0.0567673482000827,0.0330614075064659
9980399,C,nothings/stb,nothings,0.5149273872375488,nothings/stb,feature_request.md,0.1454652696847915,0.0450769811868667,0.0258061606436967,0.1055644750595092,0.06195804849267,0.0217847153544425,0.0470670498907566,0.0179259199649095,0.0144239729270339,0.0442224256694316,nothings/stb,feature_request.md,0.2547121047973633,0.2337158918380737,0.1453669518232345,0.1169951856136322,0.0335120558738708,0.0495661906898021,0.0389436334371566,0.0382962822914123,0.044669222086668
10182673,C,openssl/openssl,openssl,0.2702344357967376,openssl/openssl,documentation.md,0.2471901923418045,0.0649376735091209,0.0788265913724899,0.0733249858021736,0.0302077066153287,0.0382299721240997,0.1324852257966995,0.0417147763073444,0.0228484608232975,0.0959548130631446,openssl/openssl,documentation.md,0.1852977871894836,0.2944639325141907,0.0820180401206016,0.0723596811294555,0.0451975911855697,0.0322960056364536,0.0601151473820209,0.0513676144182682,0.0809293240308761
10182675,C,openssl/openssl,openssl,0.5186868906021118,openssl/openssl,question.md,0.1540776640176773,0.0649889931082725,0.0388441048562526,0.0769887864589691,0.0320485532283782,0.0295983161777257,0.0253373924642801,0.0304151233285665,0.02901416644454,0.0388203375041484,openssl/openssl,question.md,0.1446793973445892,0.2750627398490906,0.1340309679508209,0.1289844214916229,0.0409946590662002,0.0710318908095359,0.0528200939297676,0.0469640679657459,0.0666113719344139
11472261,C,arendst/Tasmota,arendst,0.0896638110280036,arendst/Tasmota,Bug_report.md,0.0700864419341087,0.2164528965950012,0.1129131019115448,0.0890855565667152,0.1095134392380714,0.0584601163864135,0.0798882916569709,0.1136833131313324,0.0602529384195804,0.0615895353257656,arendst/Tasmota,Bug_report.md,0.1052800118923187,0.1205366998910904,0.0990120247006416,0.1063846126198768,0.1227158904075622,0.0956275090575218,0.0840690359473228,0.0877550691366195,0.1170296370983123
11472264,C,lvgl/lvgl,lvgl,0.0817363262176513,lvgl/lvgl,bug-report.md,0.173859030008316,0.3744898438453674,0.1038639694452285,0.0401793606579303,0.1000444367527961,0.0344617925584316,0.035072062164545,0.0291272029280662,0.02716607414186,0.0778619572520256,lvgl/lvgl,bug-report.md,0.2312211096286773,0.2342303246259689,0.0812177881598472,0.0623277351260185,0.0581945665180683,0.0574397891759872,0.0552149266004562,0.0532443411648273,0.0890474915504455
11472265,C,lvgl/lvgl,lvgl,0.0709648504853248,lvgl/lvgl,dev-discussion.md,0.2888855934143066,0.1452987939119339,0.0922334492206573,0.1193219050765037,0.0327932275831699,0.0529129020869731,0.1495012938976287,0.0232408493757247,0.0248471405357122,0.0042647635564208,lvgl/lvgl,dev-discussion.md,0.0836312621831893,0.2990411221981048,0.501960813999176,0.0106598557904362,0.0065618683584034,0.0056996885687112,0.0051903119310736,0.0054088337346911,0.0775814652442932
