Unnamed: 0,primaryLanguage,nameWithOwner,owner,Related issues,repo_name,issue_file,Additional context,Steps to reproduce,Expected/Actual behavior,Type,Screenshot,Log,Summary,Severity,Environment,Documentation and Testing,repo_name.1,issue_file.1,Supporting Information,Issue/Problem Description,Proposed Solutions and Suggestions,References,Impact Assessment,Submission Guidelines and Formatting,Collaboration and Review,Debugging Information,Greeting and Introduction
0,JavaScript,facebook/react,facebook,0.2185796201229095,facebook/react,bug_report.md,0.1858129948377609,0.1413850039243698,0.0962731540203094,0.0915215164422988,0.086847111582756,0.0599986128509044,0.0517491586506366,0.0339622758328914,0.033870555460453,0.2098150700330734,facebook/react,bug_report.md,0.1666033565998077,0.163368672132492,0.0949284583330154,0.0897601470351219,0.0639897733926773,0.0624958649277687,0.0601196996867656,0.0538493618369102,0.0350695587694644
285,JavaScript,facebook/create-react-app,facebook,0.2580458223819732,facebook/create-react-app,proposal.md,0.487896054983139,0.0591897740960121,0.0289774667471647,0.0669461339712143,0.018108682706952,0.032993022352457,0.0306692328304052,0.0088062556460499,0.0083675580099225,0.0275575164705514,facebook/create-react-app,proposal.md,0.3341206312179565,0.2307350486516952,0.1579924821853637,0.11405049264431,0.0291968509554862,0.0197342280298471,0.0311826504766941,0.0236536785960197,0.0317764729261398
286,JavaScript,facebook/create-react-app,facebook,0.0716688260436058,facebook/create-react-app,question.md,0.3362548649311065,0.0689512342214584,0.0726990029215812,0.0990866720676422,0.0530259609222412,0.0766234770417213,0.1034276336431503,0.0528867095708847,0.0653755739331245,0.0622348450124263,facebook/create-react-app,question.md,0.3432095944881439,0.0591487362980842,0.0787178575992584,0.0567907840013504,0.0729909837245941,0.0557467751204967,0.0893683955073356,0.098090723156929,0.0837013348937034
452,JavaScript,microsoft/Web-Dev-For-Beginners,microsoft,0.5149273872375488,microsoft/Web-Dev-For-Beginners,feature_request.md,0.1454652696847915,0.0450769811868667,0.0258061606436967,0.1055644750595092,0.06195804849267,0.0217847153544425,0.0470670498907566,0.0179259199649095,0.0144239729270339,0.0442224256694316,microsoft/Web-Dev-For-Beginners,feature_request.md,0.2547121047973633,0.2337158918380737,0.1453669518232345,0.1169951856136322,0.0335120558738708,0.0495661906898021,0.0389436334371566,0.0382962822914123,0.044669222086668
453,JavaScript,microsoft/Web-Dev-For-Beginners,microsoft,0.2473950386047363,microsoft/Web-Dev-For-Beginners,translations_checklist.md,0.1729097515344619,0.0915902405977249,0.043005246669054,0.071086049079895,0.0451370850205421,0.0541910268366336,0.0689500868320465,0.1333598494529724,0.0723755657672882,0.0495911836624145,microsoft/Web-Dev-For-Beginners,translations_checklist.md,0.2629149258136749,0.0575481764972209,0.1344559788703918,0.2479628771543502,0.0429212227463722,0.0498912893235683,0.0460237376391887,0.0343215316534042,0.0743690133094787
531,JavaScript,webpack/webpack,webpack,0.2123371809720993,webpack/webpack,Bug_report.md,0.2079062759876251,0.3527837097644806,0.1276444643735885,0.0198935754597187,0.0124140102416276,0.0163322165608406,0.0269954390823841,0.0131207089871168,0.0105724269524216,0.0381622910499572,webpack/webpack,Bug_report.md,0.3953381478786468,0.1615980714559555,0.1333936303853988,0.0931290760636329,0.0271035507321357,0.0382224060595035,0.038207072764635,0.0330052375793457,0.0418405383825302
532,JavaScript,webpack/webpack,webpack,0.1732265800237655,webpack/webpack,Feature_request.md,0.1917545199394226,0.1239510774612426,0.2345322966575622,0.0862496867775917,0.0274890772998332,0.035005122423172,0.0746185332536697,0.0276902057230472,0.0254828613251447,0.0438291653990745,webpack/webpack,Feature_request.md,0.2491337209939956,0.1241503730416297,0.2426905930042266,0.0983675643801689,0.045191828161478,0.044343464076519,0.0549151785671711,0.0410159938037395,0.0563622042536735
533,JavaScript,webpack/webpack,webpack,0.0757956653833389,webpack/webpack,Other.md,0.2334711849689483,0.1502792984247207,0.2146457582712173,0.0486928448081016,0.0285916272550821,0.0474086552858352,0.0554185882210731,0.0671911463141441,0.0785053446888923,0.0446548648178577,webpack/webpack,Other.md,0.2664817273616791,0.1032018661499023,0.1393438130617141,0.035601295530796,0.090377353131771,0.1126334592700004,0.1000354290008544,0.0536001473665237,0.054070096462965
200460,JavaScript,jaywcjlove/awesome-mac,jaywcjlove,0.2577328979969024,jaywcjlove/awesome-mac,NEW_ADDITION_TO_LIST.md,0.2562531530857086,0.1551251411437988,0.0346552096307277,0.0588009506464004,0.074205033481121,0.0382570400834083,0.0757006034255027,0.0246878191828727,0.0245821289718151,0.0802872478961944,jaywcjlove/awesome-mac,NEW_ADDITION_TO_LIST.md,0.2736816704273224,0.1630702167749405,0.1315022855997085,0.0785319730639457,0.0481020361185073,0.0657044351100921,0.0616346225142478,0.046496707946062,0.050988845527172
200461,JavaScript,jaywcjlove/awesome-mac,jaywcjlove,0.0891549512743949,jaywcjlove/awesome-mac,REMOVE_ITEM_FROM_LIST.md,0.324509710073471,0.131268709897995,0.0499089062213897,0.0921914726495742,0.1094787493348121,0.0501680634915828,0.0916703194379806,0.0329325310885906,0.0287166479974985,0.0408466421067714,jaywcjlove/awesome-mac,REMOVE_ITEM_FROM_LIST.md,0.4294832646846771,0.1461381614208221,0.100028321146965,0.0575066991150379,0.046503584831953,0.0511758886277675,0.048125859349966,0.0392222516238689,0.0409693121910095
