Unnamed: 0,primaryLanguage,nameWithOwner,owner,Related issues,repo_name,issue_file,Additional context,Steps to reproduce,Expected/Actual behavior,Type,Screenshot,Log,Summary,Severity,Environment,Documentation and Testing,repo_name.1,issue_file.1,Supporting Information,Issue/Problem Description,Proposed Solutions and Suggestions,References,Impact Assessment,Submission Guidelines and Formatting,Collaboration and Review,Debugging Information,Greeting and Introduction
3105071,Rust,meilisearch/meilisearch,meilisearch,0.030517142266035,meilisearch/meilisearch,bug_report.md,0.0482293032109737,0.6752419471740723,0.0673888549208641,0.0202571656554937,0.1046759784221649,0.013106532394886,0.0254355240613222,0.0079355128109455,0.0072120702825486,0.0498334839940071,meilisearch/meilisearch,bug_report.md,0.283412218093872,0.3363001644611358,0.0592626594007015,0.0497492998838424,0.0420501753687858,0.0437521375715732,0.0583427362143993,0.0498461797833442,0.0274510197341442
3105072,Rust,meilisearch/meilisearch,meilisearch,0.3505311012268066,meilisearch/meilisearch,sprint_issue.md,0.1876716613769531,0.2875986993312835,0.0211027767509222,0.0415682904422283,0.0316139124333858,0.0201023817062377,0.037409670650959,0.0120207779109478,0.0103807924315333,0.0243182089179754,meilisearch/meilisearch,sprint_issue.md,0.2908170223236084,0.1056766584515571,0.0997032523155212,0.2774147391319275,0.0436538271605968,0.0252126827836036,0.0620042830705642,0.0428371839225292,0.0283621717244386
3559308,Rust,starship/starship,starship,0.2190506756305694,starship/starship,Bug_report.md,0.3348152935504913,0.027935778722167,0.0740485936403274,0.0541908703744411,0.0707393884658813,0.0301397368311882,0.0654361695051193,0.0177135076373815,0.1059299334883689,0.0279496889561414,starship/starship,Bug_report.md,0.4388089776039123,0.2162572145462036,0.1477052271366119,0.0625757500529289,0.0155141111463308,0.0255728531628847,0.0184835940599441,0.0340369157493114,0.0130956759676337
3559309,Rust,starship/starship,starship,0.6446191668510437,starship/starship,Feature_request.md,0.1053767502307891,0.0358449257910251,0.0220616739243268,0.1000991091132164,0.0102448873221874,0.0246809720993042,0.0264154151082038,0.0232833735644817,0.007373777218163,0.0167723130434751,starship/starship,Feature_request.md,0.1494437903165817,0.5020479559898376,0.0967531129717826,0.1306415796279907,0.0266053322702646,0.0233501642942428,0.0196239724755287,0.018405582755804,0.0163561794906854
6144621,Rust,yewstack/yew,yewstack,0.4229504466056824,yewstack/yew,documentation.md,0.1790462583303451,0.1306564509868621,0.0364437997341156,0.0673476606607437,0.0295602492988109,0.0304225161671638,0.0582075454294681,0.0295985769480466,0.0157664995640516,0.0388332158327102,yewstack/yew,documentation.md,0.1120777279138565,0.493003785610199,0.0908302888274192,0.0820826813578605,0.0305135753005743,0.0538260601460933,0.0287907235324382,0.043552216142416,0.0264897439628839
7452949,Rust,lapce/lapce,lapce,0.4267277121543884,lapce/lapce,feature_request.md,0.1863592267036438,0.0462014116346836,0.0290149934589862,0.1105564832687377,0.0821863785386085,0.0269938167184591,0.0614735297858715,0.0142332101240754,0.0162533037364482,0.0434920452535152,lapce/lapce,feature_request.md,0.2352183014154434,0.266017884016037,0.1470839232206344,0.1283981502056121,0.0290471762418746,0.04667379707098,0.0336851067841053,0.0325433537364006,0.0378403142094612
7829327,Rust,nushell/nushell,nushell,0.1351867020130157,nushell/nushell,standard-library-bug-or-feature-report.md,0.2361285388469696,0.0613809525966644,0.0971367508172988,0.0801928043365478,0.0394111648201942,0.0671339109539985,0.1495388895273208,0.0618168860673904,0.0720734447240829,0.0685303956270217,nushell/nushell,standard-library-bug-or-feature-report.md,0.1157571971416473,0.2816279232501983,0.0843892842531204,0.0740586891770362,0.1012996286153793,0.0419968478381633,0.0724614262580871,0.097941443324089,0.0619371533393859
8436542,Rust,bevyengine/bevy,bevyengine,0.2506648302078247,bevyengine/bevy,docs_improvement.md,0.3126101195812225,0.1216422542929649,0.0436908937990665,0.0419368222355842,0.0616303123533725,0.0470556728541851,0.0554821230471134,0.0406843796372413,0.0246025864034891,0.056275874376297,bevyengine/bevy,docs_improvement.md,0.074560709297657,0.0242688953876495,0.6615239381790161,0.0296803899109363,0.0248902179300785,0.020493583753705,0.0507838316261768,0.0322808176279068,0.0252417847514152
8436544,Rust,bevyengine/bevy,bevyengine,0.1764999032020568,bevyengine/bevy,performance_regression.md,0.2084703147411346,0.3251325786113739,0.0288886446505785,0.0460301712155342,0.1245962902903556,0.0352584868669509,0.0239190943539142,0.0172242261469364,0.013980240561068,0.0677526146173477,bevyengine/bevy,performance_regression.md,0.175477460026741,0.1083560287952423,0.130540668964386,0.0703214332461357,0.03694848716259,0.0252848733216524,0.033484760671854,0.3262282311916351,0.0256053823977708
11472360,Rust,diem/diem,diem,0.0382175892591476,diem/diem,documentation_bug_report.md,0.0778412371873855,0.6537901163101196,0.1314599364995956,0.0405057147145271,0.0140977557748556,0.014649867080152,0.015214055776596,0.0080349408090114,0.0061888061463832,0.0356178432703018,diem/diem,documentation_bug_report.md,0.2144901305437088,0.4967294931411743,0.0460036098957061,0.0438323318958282,0.0323654562234878,0.0322362184524536,0.0281895995140075,0.046286903321743,0.0242484267801046
