Unnamed: 0,primaryLanguage,nameWithOwner,owner,Related issues,repo_name,issue_file,Additional context,Steps to reproduce,Expected/Actual behavior,Type,Screenshot,Log,Summary,Severity,Environment,Documentation and Testing,repo_name.1,issue_file.1,Supporting Information,Issue/Problem Description,Proposed Solutions and Suggestions,References,Impact Assessment,Submission Guidelines and Formatting,Collaboration and Review,Debugging Information,Greeting and Introduction
20,Python,vinta/awesome-python,vinta,0.2157408893108368,vinta/awesome-python,add-xxx.md,0.1512628495693206,0.157973974943161,0.057986281812191,0.129240334033966,0.042057380080223,0.0700523555278778,0.0842823758721351,0.0539442710578441,0.0374592430889606,0.0388713106513023,vinta/awesome-python,add-xxx.md,0.1486385613679886,0.0994232073426246,0.2069859057664871,0.1116293743252754,0.0689799189567565,0.0352659709751606,0.1808529645204544,0.0677969753742218,0.041555780917406
72,Python,ytdl-org/youtube-dl,ytdl-org,0.1380344182252884,ytdl-org/youtube-dl,1_broken_site.md,0.2842100858688354,0.1537806987762451,0.051470797508955,0.0621087066829204,0.0422132723033428,0.0821101367473602,0.0703988298773765,0.0543389208614826,0.061334166675806,0.0523668378591537,ytdl-org/youtube-dl,1_broken_site.md,0.2614109218120575,0.184780478477478,0.1519427746534347,0.0478516370058059,0.0439149737358093,0.0587691813707351,0.0321543961763381,0.1349276751279831,0.031881108880043
73,Python,ytdl-org/youtube-dl,ytdl-org,0.1233176738023758,ytdl-org/youtube-dl,2_site_support_request.md,0.21876060962677,0.1337559223175048,0.0788005590438842,0.1026841700077056,0.0653482005000114,0.0656712651252746,0.092736542224884,0.0580361858010292,0.0608888752758502,0.0650281608104705,ytdl-org/youtube-dl,2_site_support_request.md,0.2404708266258239,0.2176786065101623,0.0734463259577751,0.0745603516697883,0.0587785765528678,0.0789249092340469,0.061197318136692,0.0776125788688659,0.0523023419082164
74,Python,ytdl-org/youtube-dl,ytdl-org,0.1208492964506149,ytdl-org/youtube-dl,3_site_feature_request.md,0.231981411576271,0.1753306090831756,0.0948075950145721,0.0853379517793655,0.0536302030086517,0.0929205790162086,0.0623004101216793,0.0422332845628261,0.0406087338924407,0.0502876825630664,ytdl-org/youtube-dl,3_site_feature_request.md,0.4055472910404205,0.1018481105566024,0.1643657833337783,0.0512154214084148,0.0466126091778278,0.0606750436127185,0.0466169454157352,0.0309480931609869,0.0418830104172229
75,Python,ytdl-org/youtube-dl,ytdl-org,0.2302906811237335,ytdl-org/youtube-dl,4_bug_report.md,0.151274174451828,0.1373128145933151,0.0550828427076339,0.0662714689970016,0.0516763404011726,0.0821847096085548,0.116977758705616,0.0504959113895893,0.0584333799779415,0.0479969158768653,ytdl-org/youtube-dl,4_bug_report.md,0.2440162897109985,0.1848513036966323,0.1054237559437751,0.0612969249486923,0.0361636765301227,0.0528594888746738,0.0252837166190147,0.2125919759273529,0.0295159686356782
76,Python,ytdl-org/youtube-dl,ytdl-org,0.1296462714672088,ytdl-org/youtube-dl,5_feature_request.md,0.247952252626419,0.1420659720897674,0.0576440952718257,0.0960996896028518,0.0570058897137641,0.0954727753996849,0.0710605308413505,0.0516108721494674,0.0514416992664337,0.054579310119152,ytdl-org/youtube-dl,5_feature_request.md,0.3218875825405121,0.1253409683704376,0.1344241648912429,0.0597730055451393,0.0642484948039054,0.0667145550251007,0.0638310834765434,0.0540337562561035,0.0551671162247657
77,Python,ytdl-org/youtube-dl,ytdl-org,0.0881117582321167,ytdl-org/youtube-dl,6_question.md,0.2021789997816085,0.2090294063091278,0.0443159863352775,0.1111982688307762,0.0637736544013023,0.1151531636714935,0.0768306627869606,0.0417456552386283,0.0476624071598053,0.0991357117891311,ytdl-org/youtube-dl,6_question.md,0.1814288794994354,0.1634794175624847,0.0949349105358123,0.0844264850020408,0.067960225045681,0.0989330559968948,0.0855175331234932,0.0677408203482627,0.0564429424703121
332,Python,huggingface/transformers,huggingface,0.0880072042346,huggingface/transformers,i18n.md,0.1122653409838676,0.1033055335283279,0.1116795688867569,0.1198235526680946,0.065059021115303,0.1015168502926826,0.0810470879077911,0.1544072777032852,0.062888503074646,0.0532062016427516,huggingface/transformers,i18n.md,0.175537422299385,0.1006492152810096,0.0762514621019363,0.0875118821859359,0.0655995532870292,0.121870644390583,0.1191558688879013,0.0846244841814041,0.1155932396650314
499,Python,pytorch/pytorch,pytorch,0.1066430434584617,pytorch/pytorch,ci-sev.md,0.2628805935382843,0.0879410803318023,0.0915679410099983,0.0955720767378807,0.053445816040039,0.048394676297903,0.0667135640978813,0.1582667976617813,0.0285744983702898,0.0257329009473323,pytorch/pytorch,ci-sev.md,0.3732132613658905,0.2152178734540939,0.1149131655693054,0.0356089062988758,0.1275078952312469,0.0161420311778783,0.0379512980580329,0.0360364466905593,0.0176762137562036
500,Python,pytorch/pytorch,pytorch,0.1887025535106659,pytorch/pytorch,disable-ci-jobs.md,0.2741642594337463,0.082496553659439,0.063012458384037,0.1719975918531417,0.032038141041994,0.0520828999578952,0.0512085743248462,0.0495868735015392,0.0347100980579853,0.0433998107910156,pytorch/pytorch,disable-ci-jobs.md,0.4244913160800934,0.1728502959012985,0.1000457555055618,0.0600351579487323,0.0446220263838768,0.0394396930932998,0.0402683056890964,0.0490724444389343,0.0257753189653158
