Unnamed: 0,primaryLanguage,nameWithOwner,owner,Related issues,repo_name,issue_file,Additional context,Steps to reproduce,Expected/Actual behavior,Type,Screenshot,Log,Summary,Severity,Environment,Documentation and Testing,repo_name.1,issue_file.1,Supporting Information,Issue/Problem Description,Proposed Solutions and Suggestions,References,Impact Assessment,Submission Guidelines and Formatting,Collaboration and Review,Debugging Information,Greeting and Introduction
1394542,CSS,ryanoasis/nerd-fonts,ryanoasis,0.1105356439948082,ryanoasis/nerd-fonts,bug_report.md,0.2219422757625579,0.1992266178131103,0.0824159160256385,0.0951815173029899,0.1633779555559158,0.0413936227560043,0.0384086668491363,0.0259431209415197,0.0215746276080608,0.048677809536457,ryanoasis/nerd-fonts,bug_report.md,0.3955554068088531,0.1428552865982055,0.1205839216709137,0.095469169318676,0.029348662123084,0.074478231370449,0.0374952144920825,0.0266551915556192,0.0288810711354017
1394543,CSS,ryanoasis/nerd-fonts,ryanoasis,0.2588641047477722,ryanoasis/nerd-fonts,feature_request.md,0.1623264849185943,0.1182392463088035,0.0609080605208873,0.0746251791715622,0.1263325661420822,0.049918308854103,0.0690936669707298,0.0460538305342197,0.0336385928094387,0.0729884505271911,ryanoasis/nerd-fonts,feature_request.md,0.2138055115938186,0.213360995054245,0.1129365116357803,0.102986104786396,0.0499500818550586,0.0681622400879859,0.0544396117329597,0.0556977093219757,0.0556727647781372
